139444,90859,18,1279861.6016069911,6147371.562807012,1280014.4756635614,6147524.436863585
139445,90859,18,1280014.4756635614,6147371.562807012,1280167.3497201318,6147524.436863585
139446,90859,18,1280167.3497201318,6147371.562807012,1280320.223776702,6147524.436863585
139447,90859,18,1280320.223776702,6147371.562807012,1280473.0978332725,6147524.436863585
139448,90859,18,1280473.0978332725,6147371.562807012,1280625.971889843,6147524.436863585
139449,90859,18,1280625.971889843,6147371.562807012,1280778.8459464132,6147524.436863585
139450,90859,18,1280778.8459464132,6147371.562807012,1280931.7200029837,6147524.436863585
139451,90859,18,1280931.7200029837,6147371.562807012,1281084.594059554,6147524.436863585
139452,90859,18,1281084.594059554,6147371.562807012,1281237.4681161242,6147524.436863585
139453,90859,18,1281237.4681161242,6147371.562807012,1281390.3421726946,6147524.436863585
139454,90859,18,1281390.3421726946,6147371.562807012,1281543.2162292649,6147524.436863585
139455,90859,18,1281543.2162292649,6147371.562807012,1281696.0902858353,6147524.436863585
139456,90859,18,1281696.0902858353,6147371.562807012,1281848.9643424058,6147524.436863585
139457,90859,18,1281848.9643424058,6147371.562807012,1282001.8383989763,6147524.436863585
139458,90859,18,1282001.8383989763,6147371.562807012,1282154.7124555465,6147524.436863585
139459,90859,18,1282154.7124555465,6147371.562807012,1282307.5865121167,6147524.436863585
139460,90859,18,1282307.5865121167,6147371.562807012,1282460.4605686872,6147524.436863585
139461,90859,18,1282460.4605686872,6147371.562807012,1282613.3346252574,6147524.436863585
139439,90860,18,1279097.2313241393,6147218.688750443,1279250.1053807097,6147371.562807012
139440,90860,18,1279250.1053807097,6147218.688750443,1279402.9794372802,6147371.562807012
139441,90860,18,1279402.9794372802,6147218.688750443,1279555.8534938504,6147371.562807012
139442,90860,18,1279555.8534938504,6147218.688750443,1279708.7275504207,6147371.562807012
139443,90860,18,1279708.7275504207,6147218.688750443,1279861.6016069911,6147371.562807012
139444,90860,18,1279861.6016069911,6147218.688750443,1280014.4756635614,6147371.562807012
139445,90860,18,1280014.4756635614,6147218.688750443,1280167.3497201318,6147371.562807012
139446,90860,18,1280167.3497201318,6147218.688750443,1280320.223776702,6147371.562807012
139447,90860,18,1280320.223776702,6147218.688750443,1280473.0978332725,6147371.562807012
139448,90860,18,1280473.0978332725,6147218.688750443,1280625.971889843,6147371.562807012
139449,90860,18,1280625.971889843,6147218.688750443,1280778.8459464132,6147371.562807012
139450,90860,18,1280778.8459464132,6147218.688750443,1280931.7200029837,6147371.562807012
139451,90860,18,1280931.7200029837,6147218.688750443,1281084.594059554,6147371.562807012
139452,90860,18,1281084.594059554,6147218.688750443,1281237.4681161242,6147371.562807012
139453,90860,18,1281237.4681161242,6147218.688750443,1281390.3421726946,6147371.562807012
139454,90860,18,1281390.3421726946,6147218.688750443,1281543.2162292649,6147371.562807012
139455,90860,18,1281543.2162292649,6147218.688750443,1281696.0902858353,6147371.562807012
139456,90860,18,1281696.0902858353,6147218.688750443,1281848.9643424058,6147371.562807012
139457,90860,18,1281848.9643424058,6147218.688750443,1282001.8383989763,6147371.562807012
139458,90860,18,1282001.8383989763,6147218.688750443,1282154.7124555465,6147371.562807012
139459,90860,18,1282154.7124555465,6147218.688750443,1282307.5865121167,6147371.562807012
139460,90860,18,1282307.5865121167,6147218.688750443,1282460.4605686872,6147371.562807012
139461,90860,18,1282460.4605686872,6147218.688750443,1282613.3346252574,6147371.562807012
139462,90860,18,1282613.3346252574,6147218.688750443,1282766.2086818279,6147371.562807012
139439,90861,18,1279097.2313241393,6147065.814693873,1279250.1053807097,6147218.688750443
139440,90861,18,1279250.1053807097,6147065.814693873,1279402.9794372802,6147218.688750443
139441,90861,18,1279402.9794372802,6147065.814693873,1279555.8534938504,6147218.688750443
139442,90861,18,1279555.8534938504,6147065.814693873,1279708.7275504207,6147218.688750443
139443,90861,18,1279708.7275504207,6147065.814693873,1279861.6016069911,6147218.688750443
139444,90861,18,1279861.6016069911,6147065.814693873,1280014.4756635614,6147218.688750443
139445,90861,18,1280014.4756635614,6147065.814693873,1280167.3497201318,6147218.688750443
139446,90861,18,1280167.3497201318,6147065.814693873,1280320.223776702,6147218.688750443
139447,90861,18,1280320.223776702,6147065.814693873,1280473.0978332725,6147218.688750443
139448,90861,18,1280473.0978332725,6147065.814693873,1280625.971889843,6147218.688750443
139449,90861,18,1280625.971889843,6147065.814693873,1280778.8459464132,6147218.688750443
139450,90861,18,1280778.8459464132,6147065.814693873,1280931.7200029837,6147218.688750443
139451,90861,18,1280931.7200029837,6147065.814693873,1281084.594059554,6147218.688750443
139452,90861,18,1281084.594059554,6147065.814693873,1281237.4681161242,6147218.688750443
139453,90861,18,1281237.4681161242,6147065.814693873,1281390.3421726946,6147218.688750443
139454,90861,18,1281390.3421726946,6147065.814693873,1281543.2162292649,6147218.688750443
139455,90861,18,1281543.2162292649,6147065.814693873,1281696.0902858353,6147218.688750443
139456,90861,18,1281696.0902858353,6147065.814693873,1281848.9643424058,6147218.688750443
139457,90861,18,1281848.9643424058,6147065.814693873,1282001.8383989763,6147218.688750443
139458,90861,18,1282001.8383989763,6147065.814693873,1282154.7124555465,6147218.688750443
139459,90861,18,1282154.7124555465,6147065.814693873,1282307.5865121167,6147218.688750443
139460,90861,18,1282307.5865121167,6147065.814693873,1282460.4605686872,6147218.688750443
139461,90861,18,1282460.4605686872,6147065.814693873,1282613.3346252574,6147218.688750443
139462,90861,18,1282613.3346252574,6147065.814693873,1282766.2086818279,6147218.688750443
139463,90861,18,1282766.2086818279,6147065.814693873,1282919.082738398,6147218.688750443
139464,90861,18,1282919.082738398,6147065.814693873,1283071.9567949683,6147218.688750443
139439,90862,18,1279097.2313241393,6146912.9406373035,1279250.1053807097,6147065.814693873
139440,90862,18,1279250.1053807097,6146912.9406373035,1279402.9794372802,6147065.814693873
139441,90862,18,1279402.9794372802,6146912.9406373035,1279555.8534938504,6147065.814693873
139442,90862,18,1279555.8534938504,6146912.9406373035,1279708.7275504207,6147065.814693873
139443,90862,18,1279708.7275504207,6146912.9406373035,1279861.6016069911,6147065.814693873
139444,90862,18,1279861.6016069911,6146912.9406373035,1280014.4756635614,6147065.814693873
139445,90862,18,1280014.4756635614,6146912.9406373035,1280167.3497201318,6147065.814693873
139446,90862,18,1280167.3497201318,6146912.9406373035,1280320.223776702,6147065.814693873
139447,90862,18,1280320.223776702,6146912.9406373035,1280473.0978332725,6147065.814693873
139448,90862,18,1280473.0978332725,6146912.9406373035,1280625.971889843,6147065.814693873
139449,90862,18,1280625.971889843,6146912.9406373035,1280778.8459464132,6147065.814693873
139450,90862,18,1280778.8459464132,6146912.9406373035,1280931.7200029837,6147065.814693873
139451,90862,18,1280931.7200029837,6146912.9406373035,1281084.594059554,6147065.814693873
139452,90862,18,1281084.594059554,6146912.9406373035,1281237.4681161242,6147065.814693873
139453,90862,18,1281237.4681161242,6146912.9406373035,1281390.3421726946,6147065.814693873
139454,90862,18,1281390.3421726946,6146912.9406373035,1281543.2162292649,6147065.814693873
139455,90862,18,1281543.2162292649,6146912.9406373035,1281696.0902858353,6147065.814693873
139456,90862,18,1281696.0902858353,6146912.9406373035,1281848.9643424058,6147065.814693873
139457,90862,18,1281848.9643424058,6146912.9406373035,1282001.8383989763,6147065.814693873
139458,90862,18,1282001.8383989763,6146912.9406373035,1282154.7124555465,6147065.814693873
139459,90862,18,1282154.7124555465,6146912.9406373035,1282307.5865121167,6147065.814693873
139460,90862,18,1282307.5865121167,6146912.9406373035,1282460.4605686872,6147065.814693873
139461,90862,18,1282460.4605686872,6146912.9406373035,1282613.3346252574,6147065.814693873
139462,90862,18,1282613.3346252574,6146912.9406373035,1282766.2086818279,6147065.814693873
139463,90862,18,1282766.2086818279,6146912.9406373035,1282919.082738398,6147065.814693873
139464,90862,18,1282919.082738398,6146912.9406373035,1283071.9567949683,6147065.814693873
139439,90863,18,1279097.2313241393,6146760.066580735,1279250.1053807097,6146912.9406373035
139440,90863,18,1279250.1053807097,6146760.066580735,1279402.9794372802,6146912.9406373035
139441,90863,18,1279402.9794372802,6146760.066580735,1279555.8534938504,6146912.9406373035
139442,90863,18,1279555.8534938504,6146760.066580735,1279708.7275504207,6146912.9406373035
139443,90863,18,1279708.7275504207,6146760.066580735,1279861.6016069911,6146912.9406373035
139444,90863,18,1279861.6016069911,6146760.066580735,1280014.4756635614,6146912.9406373035
139445,90863,18,1280014.4756635614,6146760.066580735,1280167.3497201318,6146912.9406373035
139446,90863,18,1280167.3497201318,6146760.066580735,1280320.223776702,6146912.9406373035
139447,90863,18,1280320.223776702,6146760.066580735,1280473.0978332725,6146912.9406373035
139448,90863,18,1280473.0978332725,6146760.066580735,1280625.971889843,6146912.9406373035
139449,90863,18,1280625.971889843,6146760.066580735,1280778.8459464132,6146912.9406373035
139450,90863,18,1280778.8459464132,6146760.066580735,1280931.7200029837,6146912.9406373035
139451,90863,18,1280931.7200029837,6146760.066580735,1281084.594059554,6146912.9406373035
139452,90863,18,1281084.594059554,6146760.066580735,1281237.4681161242,6146912.9406373035
139453,90863,18,1281237.4681161242,6146760.066580735,1281390.3421726946,6146912.9406373035
139454,90863,18,1281390.3421726946,6146760.066580735,1281543.2162292649,6146912.9406373035
139455,90863,18,1281543.2162292649,6146760.066580735,1281696.0902858353,6146912.9406373035
139456,90863,18,1281696.0902858353,6146760.066580735,1281848.9643424058,6146912.9406373035
139457,90863,18,1281848.9643424058,6146760.066580735,1282001.8383989763,6146912.9406373035
139458,90863,18,1282001.8383989763,6146760.066580735,1282154.7124555465,6146912.9406373035
139459,90863,18,1282154.7124555465,6146760.066580735,1282307.5865121167,6146912.9406373035
139460,90863,18,1282307.5865121167,6146760.066580735,1282460.4605686872,6146912.9406373035
139461,90863,18,1282460.4605686872,6146760.066580735,1282613.3346252574,6146912.9406373035
139462,90863,18,1282613.3346252574,6146760.066580735,1282766.2086818279,6146912.9406373035
139463,90863,18,1282766.2086818279,6146760.066580735,1282919.082738398,6146912.9406373035
139464,90863,18,1282919.082738398,6146760.066580735,1283071.9567949683,6146912.9406373035
139465,90863,18,1283071.9567949683,6146760.066580735,1283224.8308515388,6146912.9406373035
139439,90864,18,1279097.2313241393,6146607.192524164,1279250.1053807097,6146760.066580735
139440,90864,18,1279250.1053807097,6146607.192524164,1279402.9794372802,6146760.066580735
139441,90864,18,1279402.9794372802,6146607.192524164,1279555.8534938504,6146760.066580735
139442,90864,18,1279555.8534938504,6146607.192524164,1279708.7275504207,6146760.066580735
139443,90864,18,1279708.7275504207,6146607.192524164,1279861.6016069911,6146760.066580735
139444,90864,18,1279861.6016069911,6146607.192524164,1280014.4756635614,6146760.066580735
139445,90864,18,1280014.4756635614,6146607.192524164,1280167.3497201318,6146760.066580735
139446,90864,18,1280167.3497201318,6146607.192524164,1280320.223776702,6146760.066580735
139447,90864,18,1280320.223776702,6146607.192524164,1280473.0978332725,6146760.066580735
139448,90864,18,1280473.0978332725,6146607.192524164,1280625.971889843,6146760.066580735
139449,90864,18,1280625.971889843,6146607.192524164,1280778.8459464132,6146760.066580735
139450,90864,18,1280778.8459464132,6146607.192524164,1280931.7200029837,6146760.066580735
139451,90864,18,1280931.7200029837,6146607.192524164,1281084.594059554,6146760.066580735
139452,90864,18,1281084.594059554,6146607.192524164,1281237.4681161242,6146760.066580735
139453,90864,18,1281237.4681161242,6146607.192524164,1281390.3421726946,6146760.066580735
139454,90864,18,1281390.3421726946,6146607.192524164,1281543.2162292649,6146760.066580735
139455,90864,18,1281543.2162292649,6146607.192524164,1281696.0902858353,6146760.066580735
139456,90864,18,1281696.0902858353,6146607.192524164,1281848.9643424058,6146760.066580735
139457,90864,18,1281848.9643424058,6146607.192524164,1282001.8383989763,6146760.066580735
139458,90864,18,1282001.8383989763,6146607.192524164,1282154.7124555465,6146760.066580735
139459,90864,18,1282154.7124555465,6146607.192524164,1282307.5865121167,6146760.066580735
139460,90864,18,1282307.5865121167,6146607.192524164,1282460.4605686872,6146760.066580735
139461,90864,18,1282460.4605686872,6146607.192524164,1282613.3346252574,6146760.066580735
139462,90864,18,1282613.3346252574,6146607.192524164,1282766.2086818279,6146760.066580735
139463,90864,18,1282766.2086818279,6146607.192524164,1282919.082738398,6146760.066580735
139464,90864,18,1282919.082738398,6146607.192524164,1283071.9567949683,6146760.066580735
139465,90864,18,1283071.9567949683,6146607.192524164,1283224.8308515388,6146760.066580735
139438,90865,18,1278944.357267569,6146454.318467592,1279097.2313241393,6146607.192524164
139439,90865,18,1279097.2313241393,6146454.318467592,1279250.1053807097,6146607.192524164
139440,90865,18,1279250.1053807097,6146454.318467592,1279402.9794372802,6146607.192524164
139441,90865,18,1279402.9794372802,6146454.318467592,1279555.8534938504,6146607.192524164
139442,90865,18,1279555.8534938504,6146454.318467592,1279708.7275504207,6146607.192524164
139443,90865,18,1279708.7275504207,6146454.318467592,1279861.6016069911,6146607.192524164
139444,90865,18,1279861.6016069911,6146454.318467592,1280014.4756635614,6146607.192524164
139445,90865,18,1280014.4756635614,6146454.318467592,1280167.3497201318,6146607.192524164
139446,90865,18,1280167.3497201318,6146454.318467592,1280320.223776702,6146607.192524164
139447,90865,18,1280320.223776702,6146454.318467592,1280473.0978332725,6146607.192524164
139448,90865,18,1280473.0978332725,6146454.318467592,1280625.971889843,6146607.192524164
139449,90865,18,1280625.971889843,6146454.318467592,1280778.8459464132,6146607.192524164
139450,90865,18,1280778.8459464132,6146454.318467592,1280931.7200029837,6146607.192524164
139451,90865,18,1280931.7200029837,6146454.318467592,1281084.594059554,6146607.192524164
139452,90865,18,1281084.594059554,6146454.318467592,1281237.4681161242,6146607.192524164
139453,90865,18,1281237.4681161242,6146454.318467592,1281390.3421726946,6146607.192524164
139454,90865,18,1281390.3421726946,6146454.318467592,1281543.2162292649,6146607.192524164
139455,90865,18,1281543.2162292649,6146454.318467592,1281696.0902858353,6146607.192524164
139456,90865,18,1281696.0902858353,6146454.318467592,1281848.9643424058,6146607.192524164
139457,90865,18,1281848.9643424058,6146454.318467592,1282001.8383989763,6146607.192524164
139458,90865,18,1282001.8383989763,6146454.318467592,1282154.7124555465,6146607.192524164
139459,90865,18,1282154.7124555465,6146454.318467592,1282307.5865121167,6146607.192524164
139460,90865,18,1282307.5865121167,6146454.318467592,1282460.4605686872,6146607.192524164
139461,90865,18,1282460.4605686872,6146454.318467592,1282613.3346252574,6146607.192524164
139462,90865,18,1282613.3346252574,6146454.318467592,1282766.2086818279,6146607.192524164
139463,90865,18,1282766.2086818279,6146454.318467592,1282919.082738398,6146607.192524164
139464,90865,18,1282919.082738398,6146454.318467592,1283071.9567949683,6146607.192524164
139465,90865,18,1283071.9567949683,6146454.318467592,1283224.8308515388,6146607.192524164
139438,90866,18,1278944.357267569,6146301.444411023,1279097.2313241393,6146454.318467592
139439,90866,18,1279097.2313241393,6146301.444411023,1279250.1053807097,6146454.318467592
139440,90866,18,1279250.1053807097,6146301.444411023,1279402.9794372802,6146454.318467592
139441,90866,18,1279402.9794372802,6146301.444411023,1279555.8534938504,6146454.318467592
139442,90866,18,1279555.8534938504,6146301.444411023,1279708.7275504207,6146454.318467592
139443,90866,18,1279708.7275504207,6146301.444411023,1279861.6016069911,6146454.318467592
139444,90866,18,1279861.6016069911,6146301.444411023,1280014.4756635614,6146454.318467592
139445,90866,18,1280014.4756635614,6146301.444411023,1280167.3497201318,6146454.318467592
139446,90866,18,1280167.3497201318,6146301.444411023,1280320.223776702,6146454.318467592
139447,90866,18,1280320.223776702,6146301.444411023,1280473.0978332725,6146454.318467592
139448,90866,18,1280473.0978332725,6146301.444411023,1280625.971889843,6146454.318467592
139449,90866,18,1280625.971889843,6146301.444411023,1280778.8459464132,6146454.318467592
139450,90866,18,1280778.8459464132,6146301.444411023,1280931.7200029837,6146454.318467592
139451,90866,18,1280931.7200029837,6146301.444411023,1281084.594059554,6146454.318467592
139452,90866,18,1281084.594059554,6146301.444411023,1281237.4681161242,6146454.318467592
139453,90866,18,1281237.4681161242,6146301.444411023,1281390.3421726946,6146454.318467592
139454,90866,18,1281390.3421726946,6146301.444411023,1281543.2162292649,6146454.318467592
139455,90866,18,1281543.2162292649,6146301.444411023,1281696.0902858353,6146454.318467592
139456,90866,18,1281696.0902858353,6146301.444411023,1281848.9643424058,6146454.318467592
139457,90866,18,1281848.9643424058,6146301.444411023,1282001.8383989763,6146454.318467592
139458,90866,18,1282001.8383989763,6146301.444411023,1282154.7124555465,6146454.318467592
139459,90866,18,1282154.7124555465,6146301.444411023,1282307.5865121167,6146454.318467592
139460,90866,18,1282307.5865121167,6146301.444411023,1282460.4605686872,6146454.318467592
139461,90866,18,1282460.4605686872,6146301.444411023,1282613.3346252574,6146454.318467592
139462,90866,18,1282613.3346252574,6146301.444411023,1282766.2086818279,6146454.318467592
139463,90866,18,1282766.2086818279,6146301.444411023,1282919.082738398,6146454.318467592
139464,90866,18,1282919.082738398,6146301.444411023,1283071.9567949683,6146454.318467592
139465,90866,18,1283071.9567949683,6146301.444411023,1283224.8308515388,6146454.318467592
139466,90866,18,1283224.8308515388,6146301.444411023,1283377.7049081093,6146454.318467592
139438,90867,18,1278944.357267569,6146148.570354452,1279097.2313241393,6146301.444411023
139439,90867,18,1279097.2313241393,6146148.570354452,1279250.1053807097,6146301.444411023
139440,90867,18,1279250.1053807097,6146148.570354452,1279402.9794372802,6146301.444411023
139441,90867,18,1279402.9794372802,6146148.570354452,1279555.8534938504,6146301.444411023
139442,90867,18,1279555.8534938504,6146148.570354452,1279708.7275504207,6146301.444411023
139443,90867,18,1279708.7275504207,6146148.570354452,1279861.6016069911,6146301.444411023
139444,90867,18,1279861.6016069911,6146148.570354452,1280014.4756635614,6146301.444411023
139445,90867,18,1280014.4756635614,6146148.570354452,1280167.3497201318,6146301.444411023
139446,90867,18,1280167.3497201318,6146148.570354452,1280320.223776702,6146301.444411023
139447,90867,18,1280320.223776702,6146148.570354452,1280473.0978332725,6146301.444411023
139448,90867,18,1280473.0978332725,6146148.570354452,1280625.971889843,6146301.444411023
139449,90867,18,1280625.971889843,6146148.570354452,1280778.8459464132,6146301.444411023
139450,90867,18,1280778.8459464132,6146148.570354452,1280931.7200029837,6146301.444411023
139451,90867,18,1280931.7200029837,6146148.570354452,1281084.594059554,6146301.444411023
139452,90867,18,1281084.594059554,6146148.570354452,1281237.4681161242,6146301.444411023
139453,90867,18,1281237.4681161242,6146148.570354452,1281390.3421726946,6146301.444411023
139454,90867,18,1281390.3421726946,6146148.570354452,1281543.2162292649,6146301.444411023
139455,90867,18,1281543.2162292649,6146148.570354452,1281696.0902858353,6146301.444411023
139456,90867,18,1281696.0902858353,6146148.570354452,1281848.9643424058,6146301.444411023
139457,90867,18,1281848.9643424058,6146148.570354452,1282001.8383989763,6146301.444411023
139458,90867,18,1282001.8383989763,6146148.570354452,1282154.7124555465,6146301.444411023
139459,90867,18,1282154.7124555465,6146148.570354452,1282307.5865121167,6146301.444411023
139460,90867,18,1282307.5865121167,6146148.570354452,1282460.4605686872,6146301.444411023
139461,90867,18,1282460.4605686872,6146148.570354452,1282613.3346252574,6146301.444411023
139462,90867,18,1282613.3346252574,6146148.570354452,1282766.2086818279,6146301.444411023
139463,90867,18,1282766.2086818279,6146148.570354452,1282919.082738398,6146301.444411023
139464,90867,18,1282919.082738398,6146148.570354452,1283071.9567949683,6146301.444411023
139465,90867,18,1283071.9567949683,6146148.570354452,1283224.8308515388,6146301.444411023
139466,90867,18,1283224.8308515388,6146148.570354452,1283377.7049081093,6146301.444411023
139438,90868,18,1278944.357267569,6145995.696297879,1279097.2313241393,6146148.570354452
139439,90868,18,1279097.2313241393,6145995.696297879,1279250.1053807097,6146148.570354452
139440,90868,18,1279250.1053807097,6145995.696297879,1279402.9794372802,6146148.570354452
139441,90868,18,1279402.9794372802,6145995.696297879,1279555.8534938504,6146148.570354452
139442,90868,18,1279555.8534938504,6145995.696297879,1279708.7275504207,6146148.570354452
139443,90868,18,1279708.7275504207,6145995.696297879,1279861.6016069911,6146148.570354452
139444,90868,18,1279861.6016069911,6145995.696297879,1280014.4756635614,6146148.570354452
139445,90868,18,1280014.4756635614,6145995.696297879,1280167.3497201318,6146148.570354452
139446,90868,18,1280167.3497201318,6145995.696297879,1280320.223776702,6146148.570354452
139447,90868,18,1280320.223776702,6145995.696297879,1280473.0978332725,6146148.570354452
139448,90868,18,1280473.0978332725,6145995.696297879,1280625.971889843,6146148.570354452
139449,90868,18,1280625.971889843,6145995.696297879,1280778.8459464132,6146148.570354452
139450,90868,18,1280778.8459464132,6145995.696297879,1280931.7200029837,6146148.570354452
139451,90868,18,1280931.7200029837,6145995.696297879,1281084.594059554,6146148.570354452
139452,90868,18,1281084.594059554,6145995.696297879,1281237.4681161242,6146148.570354452
139453,90868,18,1281237.4681161242,6145995.696297879,1281390.3421726946,6146148.570354452
139454,90868,18,1281390.3421726946,6145995.696297879,1281543.2162292649,6146148.570354452
139455,90868,18,1281543.2162292649,6145995.696297879,1281696.0902858353,6146148.570354452
139456,90868,18,1281696.0902858353,6145995.696297879,1281848.9643424058,6146148.570354452
139457,90868,18,1281848.9643424058,6145995.696297879,1282001.8383989763,6146148.570354452
139458,90868,18,1282001.8383989763,6145995.696297879,1282154.7124555465,6146148.570354452
